"Description: ","Annual percentage of days when TX > 90th percentile"
"Station: ","São Gabriel"
"Latitude: ","-30.34138888"
"Longitude: ","-54.31083333"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-08-16"
time, tx90p, normalised (all years)
2008, 4.38356164383562, -1.81656030089273
2009, 10.2335164835165, 0.0181554817837507
2010, 9.24657534246575, -0.291377931325011
2011, 11.9178082191781, 0.546398299845997
2012, -99.9, -99.9
2013, 9.92445054945055, -0.0787765737036008
2014, -99.9, -99.9
2015, 9.55479452054795, -0.19471144311297
2016, -99.9, -99.9
2017, 10.291095890411, 0.0362140565046889
2018, 7.36301369863014, -0.88211758150969
2019, 12.2260273972603, 0.643064788058037
2020, 16.6154371584699, 2.01971120435153
2021, -99.9, -99.9
2022, -99.9, -99.9
2023, -99.9, -99.9
2024, -99.9, -99.9
