"Description: ","Annual percentage of days when TX > 50th percentile"
"Station: ","Santa Maria"
"Latitude: ","-29.72499999"
"Longitude: ","-53.72055554"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-08-16"
time, txgt50p, normalised (all years)
2008, 43.5261707988981, -0.814560160870101
2009, 45.9649725274725, -0.330850306123223
2010, 43.1457182320442, -0.890018798484955
2011, -99.9, -99.9
2012, -99.9, -99.9
2013, 46.7465753424658, -0.175827870440777
2014, -99.9, -99.9
2015, 46.4897260273973, -0.226771144519988
2016, 38.7295081967213, -1.76592613022465
2017, 50.7876712328767, 0.625679641738776
2018, 51.3049450549451, 0.728275290415527
2019, 53.021978021978, 1.06883014460803
2020, -99.9, -99.9
2021, -99.9, -99.9
2022, 47.6369863013699, 0.000775479700481156
2023, 56.6095890410959, 1.78039385420087
2024, -99.9, -99.9
